candidate_id,epsilon,embedding_precision,block_size,source_row_or_combination,combination_coefficients,recovered_p,recovered_q,recovery_valid,raw_bkz_pmf_valid,pmf_is_fixed_q_normalized,normalization_preserved_q,linf_norm_lower,linf_norm_upper,l2_norm,input_basis_hash,output_basis_hash,run_id,sd_lower,sd_upper,renyi_lower,renyi_upper,log2_renyi_minus_one_lower,log2_renyi_minus_one_upper,feasible,rejection_reason
903,0.0625000000000000000000000000000,128,20,comb:-2*row2;1*row0;-2*row7;-2*row1,comb:-2*row2;1*row0;-2*row7;-2*row1,10259880535940817131867 8823125277687129568713 5611292024990577862376 2639146992711695473110 917961722364559206515 236127107963516100639 44918723643412501357 6319304028949447281 657463090230580958 50586401497355691 2878435353351155 121126580548602 3769491059614 86753351492 1476556566 18585498 173005 1191 6,28539482742242058855636,true,false,false,true,,,3.026243450646915e+23,15cb40167eda4761313ad83a6779b4657a7340625dac863a48843822e5802caa,13996a00c89a842e899ed50451d75ade30c51850fc97329d1dd0e579bf373e02,eps0p0625000000000_p128_b20,,,,,,,false,q_not_less_than_2^72;pmf_invalid
904,0.0625000000000000000000000000000,128,20,comb:-2*row2;1*row0;-2*row7;-1*row1,comb:-2*row2;1*row0;-2*row7;-1*row1,13585112869023749389719 11682704524193066321844 7429914532972643701656 3494495832416171497131 1215473568535312488414 312656019910115912093 59476904091679820053 8367393575999623196 870547201471928462 66981479128529808 3811337668550926 160383764940277 4991184967919 114870155423 1955109276 24609067 229076 1577 8,37789143150228807775925,true,false,false,true,,,3.036643709115206e+23,15cb40167eda4761313ad83a6779b4657a7340625dac863a48843822e5802caa,13996a00c89a842e899ed50451d75ade30c51850fc97329d1dd0e579bf373e02,eps0p0625000000000_p128_b20,,,,,,,false,q_not_less_than_2^72;pmf_invalid
905,0.0625000000000000000000000000000,128,20,comb:-2*row2;1*row0;-2*row7,comb:-2*row2;1*row0;-2*row7,16910345202106681647571 14542283770699003074975 9248537040954709540936 4349844672120647521152 1512985414706065770313 389184931856715723547 74035084539947138749 10415483123049799111 1083631312713275966 83376556759703925 4744239983750697 199640949331952 6212878876224 142986959354 2433661986 30632636 285147 1963 10,47038803558215556696214,true,false,false,true,,,3.342143013674388e+23,15cb40167eda4761313ad83a6779b4657a7340625dac863a48843822e5802caa,13996a00c89a842e899ed50451d75ade30c51850fc97329d1dd0e579bf373e02,eps0p0625000000000_p128_b20,,,,,,,false,q_not_less_than_2^72;pmf_invalid
906,0.0625000000000000000000000000000,128,20,comb:-2*row2;1*row0;-2*row7;1*row1,comb:-2*row2;1*row0;-2*row7;1*row1,20235577535189613905423 17401863017204939828106 11067159548936775380216 5205193511825123545173 1810497260876819052212 465713843803315535001 88593264988214457445 12463572670099975026 1296715423954623470 99771634390878042 5677142298950468 238898133723627 7434572784529 171103763285 2912214696 36656205 341218 2349 12,56288463966202305616503,true,false,false,true,,,3.873537678378003e+23,15cb40167eda4761313ad83a6779b4657a7340625dac863a48843822e5802caa,13996a00c89a842e899ed50451d75ade30c51850fc97329d1dd0e579bf373e02,eps0p0625000000000_p128_b20,,,,,,,false,q_not_less_than_2^72;pmf_invalid
907,0.0625000000000000000000000000000,128,20,comb:-2*row2;1*row0;-2*row7;2*row1,comb:-2*row2;1*row0;-2*row7;2*row1,23560809868272546163275 20261442263710876581237 12885782056918841219496 6060542351529599569194 2108009107047572334111 542242755749915346455 103151445436481776141 14511662217150150941 1509799535195970974 116166712022052159 6610044614150239 278155318115302 8656266692834 199220567216 3390767406 42679774 397289 2735 14,65538124374189054536792,true,false,false,true,,,4.552398014452771e+23,15cb40167eda4761313ad83a6779b4657a7340625dac863a48843822e5802caa,13996a00c89a842e899ed50451d75ade30c51850fc97329d1dd0e579bf373e02,eps0p0625000000000_p128_b20,,,,,,,false,q_not_less_than_2^72;pmf_invalid
908,0.0625000000000000000000000000000,128,20,comb:-2*row2;1*row0;-1*row7;-2*row1,comb:-2*row2;1*row0;-1*row7;-2*row1,11948442720164596134253 10275227535445558084809 6534793569169787546721 3073495501438482100688 1069039061473906462432 274988701310592746213 52311407977520077162 7359329570817857704 765667791815292387 58911867306160377 3352165731631420 141061487461234 4389870608356 101031142366 1719566957 21644283 201478 1387 7,33236485903930244720234,true,false,false,true,,,2.4182154521753867e+23,15cb40167eda4761313ad83a6779b4657a7340625dac863a48843822e5802caa,13996a00c89a842e899ed50451d75ade30c51850fc97329d1dd0e579bf373e02,eps0p0625000000000_p128_b20,,,,,,,false,q_not_less_than_2^72;pmf_invalid
909,0.0625000000000000000000000000000,128,20,comb:-2*row2;1*row0;-1*row7;-1*row1,comb:-2*row2;1*row0;-1*row7;-1*row1,15273675053247528392105 13134806781951494837940 8353416077151853386001 3928844341142958124709 1366550907644659744331 351517613257192557667 66869588425787395858 9407419117868033619 978751903056639891 75306944937334494 4285068046831191 180318671852909 5611564516661 129147946297 2198119667 27667852 257549 1773 9,42486146311916993640523,true,false,false,true,,,2.3248060347291177e+23,15cb40167eda4761313ad83a6779b4657a7340625dac863a48843822e5802caa,13996a00c89a842e899ed50451d75ade30c51850fc97329d1dd0e579bf373e02,eps0p0625000000000_p128_b20,,,,,,,false,q_not_less_than_2^72;pmf_invalid
910,0.0625000000000000000000000000000,128,20,comb:-2*row2;1*row0;-1*row7,comb:-2*row2;1*row0;-1*row7,18598907386330460649957 15994386028457431591071 10172038585133919225281 4784193180847434148730 1664062753815413026230 428046525203792369121 81427768874054714554 11455508664918209534 1191836014297987395 91702022568508611 5217970362030962 219575856244584 6833258424966 157264750228 2676672377 33691421 313620 2159 11,51735806719903742560812,true,false,false,true,,,2.6167421614106337e+23,15cb40167eda4761313ad83a6779b4657a7340625dac863a48843822e5802caa,13996a00c89a842e899ed50451d75ade30c51850fc97329d1dd0e579bf373e02,eps0p0625000000000_p128_b20,,,,,,,false,q_not_less_than_2^72;pmf_invalid
911,0.0625000000000000000000000000000,128,20,comb:-2*row2;1*row0;-1*row7;1*row1,comb:-2*row2;1*row0;-1*row7;1*row1,21924139719413392907809 18853965274963368344202 11990661093115985064561 5639542020551910172751 1961574599986166308129 504575437150392180575 95985949322322033250 13503598211968385449 1404920125539334899 108097100199682728 6150872677230733 258833040636259 8054952333271 185381554159 3155225087 39714990 369691 2545 13,60985467127890491481101,true,false,false,true,,,3.1899240263230445e+23,15cb40167eda4761313ad83a6779b4657a7340625dac863a48843822e5802caa,13996a00c89a842e899ed50451d75ade30c51850fc97329d1dd0e579bf373e02,eps0p0625000000000_p128_b20,,,,,,,false,q_not_less_than_2^72;pmf_invalid
912,0.0625000000000000000000000000000,128,20,comb:-2*row2;1*row0;-1*row7;2*row1,comb:-2*row2;1*row0;-1*row7;2*row1,25249372052496325165661 21713544521469305097333 13809283601098050903841 6494890860256386196772 2259086446156919590028 581104349096991992029 110544129770589351946 15551687759018561364 1618004236780682403 124492177830856845 7083774992430504 298090225027934 9276646241576 213498358090 3633777797 45738559 425762 2931 15,70235127535877240401390,true,false,false,true,,,3.9229517410159416e+23,15cb40167eda4761313ad83a6779b4657a7340625dac863a48843822e5802caa,13996a00c89a842e899ed50451d75ade30c51850fc97329d1dd0e579bf373e02,eps0p0625000000000_p128_b20,,,,,,,false,q_not_less_than_2^72;pmf_invalid
913,0.0625000000000000000000000000000,128,20,comb:-2*row2;1*row0;-2*row1,comb:-2*row2;1*row0;-2*row1,13637004904388375136639 11727329793203986600905 7458295113348997231066 3507844010165268728266 1220116400583253718349 313850294657669391787 59704092311627652967 8399355112686268127 873872493400003816 67237333114965063 3825896109911685 160996394373866 5010250157098 115308933240 1962577348 24703068 229951 1583 8,37933489065618430584832,true,false,false,true,,,2.1019574030117884e+23,15cb40167eda4761313ad83a6779b4657a7340625dac863a48843822e5802caa,13996a00c89a842e899ed50451d75ade30c51850fc97329d1dd0e579bf373e02,eps0p0625000000000_p128_b20,,,,,,,false,q_not_less_than_2^72;pmf_invalid
914,0.0625000000000000000000000000000,128,20,comb:-2*row2;1*row0;-1*row1,comb:-2*row2;1*row0;-1*row1,16962237237471307394491 14586909039709923354036 9276917621331063070346 4363192849869744752287 1517628246754007000248 390379206604269203241 74262272759894971663 10447444659736444042 1086956604641351320 83632410746139180 4758798425111456 200253578765541 6231944065403 143425737171 2441130058 30726637 286022 1969 10,47183149473605179505121,true,false,false,true,,,1.8625476054309803e+23,15cb40167eda4761313ad83a6779b4657a7340625dac863a48843822e5802caa,13996a00c89a842e899ed50451d75ade30c51850fc97329d1dd0e579bf373e02,eps0p0625000000000_p128_b20,,,,,,,false,q_not_less_than_2^72;pmf_invalid
915,0.0625000000000000000000000000000,128,20,comb:-2*row2;1*row0,comb:-2*row2;1*row0,20287469570554239652343 17446488286215860107167 11095540129313128909626 5218541689574220776308 1815140092924760282147 466908118550869014695 88820453208162290359 12495534206786619957 1300040715882698824 100027488377313297 5691700740311227 239510763157216 7453637973708 171542541102 2919682768 36750206 342093 2355 12,56432809881591928425410,true,false,false,true,,,2.098952489966186e+23,15cb40167eda4761313ad83a6779b4657a7340625dac863a48843822e5802caa,13996a00c89a842e899ed50451d75ade30c51850fc97329d1dd0e579bf373e02,eps0p0625000000000_p128_b20,,,,,,,false,q_not_less_than_2^72;pmf_invalid
916,0.0625000000000000000000000000000,128,20,comb:-2*row2;1*row0;1*row1,comb:-2*row2;1*row0;1*row1,23612701903637171910195 20306067532721796860298 12914162637295194748906 6073890529278696800329 2112651939095513564046 543437030497468826149 103378633656429609055 14543623753836795872 1513124827124046328 116422566008487414 6624603055510998 278767947548891 8675331882013 199659345033 3398235478 42773775 398164 2741 14,65682470289578677345699,true,false,false,true,,,2.6884528714470307e+23,15cb40167eda4761313ad83a6779b4657a7340625dac863a48843822e5802caa,13996a00c89a842e899ed50451d75ade30c51850fc97329d1dd0e579bf373e02,eps0p0625000000000_p128_b20,,,,,,,false,q_not_less_than_2^72;pmf_invalid
917,0.0625000000000000000000000000000,128,20,comb:-2*row2;1*row0;2*row1,comb:-2*row2;1*row0;2*row1,26937934236720104168047 23165646779227733613429 14732785145277260588186 6929239368983172824350 2410163785266266845945 619965942444068637603 117936814104696927751 16591713300886971787 1726208938365393832 132817643639661531 7557505370710769 318025131940566 9897025790318 227776148964 3876788188 48797344 454235 3127 16,74932130697565426265988,true,false,false,true,,,3.454796005998946e+23,15cb40167eda4761313ad83a6779b4657a7340625dac863a48843822e5802caa,13996a00c89a842e899ed50451d75ade30c51850fc97329d1dd0e579bf373e02,eps0p0625000000000_p128_b20,,,,,,,false,q_not_less_than_2^72;pmf_invalid
918,0.0625000000000000000000000000000,128,20,comb:-2*row2;1*row0;1*row7;-2*row1,comb:-2*row2;1*row0;1*row7;-2*row1,15325567088612154139025 13179432050962415117001 8381796657528206915411 3942192518892055355844 1371193739692600974266 352711888004746037361 67096776645735228772 9439380654554678550 982077194984715245 75562798923769749 4299626488191950 180931301286498 5630629705840 129586724114 2205587739 27761853 258424 1779 9,42630492227306616449430,true,false,false,true,,,2.2067003139058323e+23,15cb40167eda4761313ad83a6779b4657a7340625dac863a48843822e5802caa,13996a00c89a842e899ed50451d75ade30c51850fc97329d1dd0e579bf373e02,eps0p0625000000000_p128_b20,,,,,,,false,q_not_less_than_2^72;pmf_invalid
919,0.0625000000000000000000000000000,128,20,comb:-2*row2;1*row0;1*row7;-1*row1,comb:-2*row2;1*row0;1*row7;-1*row1,18650799421695086396877 16039011297468351870132 10200419165510272754691 4797541358596531379865 1668705585863354256165 429240799951345848815 81654957094002547468 11487470201604854465 1195161306226062749 91957876554943866 5232528803391721 220188485678173 6852323614145 157703528045 2684140449 33785422 314495 2165 11,51880152635293365369719,true,false,false,true,,,1.847778792566962e+23,15cb40167eda4761313ad83a6779b4657a7340625dac863a48843822e5802caa,13996a00c89a842e899ed50451d75ade30c51850fc97329d1dd0e579bf373e02,eps0p0625000000000_p128_b20,,,,,,,false,q_not_less_than_2^72;pmf_invalid
920,0.0625000000000000000000000000000,128,20,comb:-2*row2;1*row0;1*row7,comb:-2*row2;1*row0;1*row7,21976031754778018654729 18898590543974288623263 12019041673492338593971 5652890198301007403886 1966217432034107538064 505769711897945660269 96213137542269866164 13535559748655030380 1408245417467410253 108352954186117983 6165431118591492 259445670069848 8074017522450 185820331976 3162693159 39808991 370566 2551 13,61129813043280114290008,true,false,false,true,,,1.9607921795402735e+23,15cb40167eda4761313ad83a6779b4657a7340625dac863a48843822e5802caa,13996a00c89a842e899ed50451d75ade30c51850fc97329d1dd0e579bf373e02,eps0p0625000000000_p128_b20,,,,,,,false,q_not_less_than_2^72;pmf_invalid
921,0.0625000000000000000000000000000,128,20,comb:-2*row2;1*row0;1*row7;1*row1,comb:-2*row2;1*row0;1*row7;1*row1,25301264087860950912581 21758169790480225376394 13837664181474404433251 6508239038005483427907 2263729278204860819963 582298623844545471723 110771317990537184860 15583649295705206295 1621329528708757757 124748031817292100 7098333433791263 298702854461523 9295711430755 213937135907 3641245869 45832560 426637 2937 15,70379473451266863210297,true,false,false,true,,,2.482092824744943e+23,15cb40167eda4761313ad83a6779b4657a7340625dac863a48843822e5802caa,13996a00c89a842e899ed50451d75ade30c51850fc97329d1dd0e579bf373e02,eps0p0625000000000_p128_b20,,,,,,,false,q_not_less_than_2^72;pmf_invalid
922,0.0625000000000000000000000000000,128,20,comb:-2*row2;1*row0;1*row7;2*row1,comb:-2*row2;1*row0;1*row7;2*row1,28626496420943883170433 24617749036986162129525 15656286689456470272531 7363587877709959451928 2561241124375614101862 658827535791145283177 125329498438804503556 17631738842755382210 1834413639950105261 141143109448466217 8031235748991034 337960038853198 10517405339060 242053939838 4119798579 51856129 482708 3323 17,79629133859253612130586,true,false,false,true,,,3.219087281229312e+23,15cb40167eda4761313ad83a6779b4657a7340625dac863a48843822e5802caa,13996a00c89a842e899ed50451d75ade30c51850fc97329d1dd0e579bf373e02,eps0p0625000000000_p128_b20,,,,,,,false,q_not_less_than_2^72;pmf_invalid
923,0.0625000000000000000000000000000,128,20,comb:-2*row2;1*row0;2*row7;-2*row1,comb:-2*row2;1*row0;2*row7;-2*row1,17014129272835933141411 14631534308720843633097 9305298201707416599756 4376541027618841983422 1522271078801948230183 391573481351822682935 74489460979842804577 10479406196423088973 1090281896569426674 83888264732574435 4773356866472215 200866208199130 6251009254582 143864514988 2448598130 30820638 286897 1975 10,47327495388994802314028,true,false,false,true,,,2.6835927461311864e+23,15cb40167eda4761313ad83a6779b4657a7340625dac863a48843822e5802caa,13996a00c89a842e899ed50451d75ade30c51850fc97329d1dd0e579bf373e02,eps0p0625000000000_p128_b20,,,,,,,false,q_not_less_than_2^72;pmf_invalid
924,0.0625000000000000000000000000000,128,20,comb:-2*row2;1*row0;2*row7;-1*row1,comb:-2*row2;1*row0;2*row7;-1*row1,20339361605918865399263 17491113555226780386228 11123920709689482439036 5231889867323318007443 1819782924972701512082 468102393298422494389 89047641428110123273 12527495743473264888 1303366007810774178 100283342363748552 5706259181671986 240123392590805 7472703162887 171981318919 2927150840 36844207 342968 2361 12,56577155796981551234317,true,false,false,true,,,2.2891770902233723e+23,15cb40167eda4761313ad83a6779b4657a7340625dac863a48843822e5802caa,13996a00c89a842e899ed50451d75ade30c51850fc97329d1dd0e579bf373e02,eps0p0625000000000_p128_b20,,,,,,,false,q_not_less_than_2^72;pmf_invalid
925,0.0625000000000000000000000000000,128,20,comb:-2*row2;1*row0;2*row7,comb:-2*row2;1*row0;2*row7,23664593939001797657115 20350692801732717139359 12942543217671548278316 6087238707027794031464 2117294771143454793981 544631305245022305843 103605821876377441969 14575585290523440803 1516450119052121682 116678419994922669 6639161496871757 279380576982480 8694397071192 200098122850 3405703550 42867776 399039 2747 14,65826816204968300154606,true,false,false,true,,,2.27258724539612e+23,15cb40167eda4761313ad83a6779b4657a7340625dac863a48843822e5802caa,13996a00c89a842e899ed50451d75ade30c51850fc97329d1dd0e579bf373e02,eps0p0625000000000_p128_b20,,,,,,,false,q_not_less_than_2^72;pmf_invalid
926,0.0625000000000000000000000000000,128,20,comb:-2*row2;1*row0;2*row7;1*row1,comb:-2*row2;1*row0;2*row7;1*row1,26989826272084729914967 23210272048238653892490 14761165725653614117596 6942587546732270055485 2414806617314208075880 621160217191622117297 118164002324644760665 16623674837573616718 1729534230293469186 133073497626096786 7572063812071528 318637761374155 9916090979497 228214926781 3884256260 48891345 455110 3133 16,75076476612955049074895,true,false,false,true,,,2.6409530741171192e+23,15cb40167eda4761313ad83a6779b4657a7340625dac863a48843822e5802caa,13996a00c89a842e899ed50451d75ade30c51850fc97329d1dd0e579bf373e02,eps0p0625000000000_p128_b20,,,,,,,false,q_not_less_than_2^72;pmf_invalid
