parameter_set,epsilon,solver,embedding_precision,block_size,q,q_bits,power2_ceiling,absolute_gap,relative_gap,acceptance_ratio,expected_attempts,SD,RD,log2_renyi_minus_one,exact_linf_svp,heuristic_bkz,global_svp_certified,interval_post_verified,selected,status
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,28324535689910037864596,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,37574196097896786784885,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,46823856505883535705174,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,14522218035624725888616,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,23771878443611474808905,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,33021538851598223729194,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,42271199259584972649483,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,51520859667571721569772,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,19219221197312911753214,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,28468881605299660673503,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,37718542013286409593792,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,46968202421273158514081,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,56217862829259907434370,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,28539482742242058855636,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,37789143150228807775925,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,47038803558215556696214,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,56288463966202305616503,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,65538124374189054536792,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,33236485903930244720234,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,42486146311916993640523,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,51735806719903742560812,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,60985467127890491481101,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,70235127535877240401390,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,37933489065618430584832,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,47183149473605179505121,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,56432809881591928425410,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,65682470289578677345699,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,74932130697565426265988,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,42630492227306616449430,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,51880152635293365369719,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,61129813043280114290008,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,70379473451266863210297,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,79629133859253612130586,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,47327495388994802314028,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,56577155796981551234317,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,65826816204968300154606,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,75076476612955049074895,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,84326137020941797995184,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,56647756933923949416450,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,65897417341910698336739,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,75147077749897447257028,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,84396738157884196177317,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,93646398565870945097606,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,61344760095612135281048,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,70594420503598884201337,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,79844080911585633121626,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,89093741319572382041915,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,98343401727559130962204,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,66041763257300321145646,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,75291423665287070065935,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,84541084073273818986224,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,93790744481260567906513,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,103040404889247316826802,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,70738766418988507010244,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,79988426826975255930533,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,89238087234962004850822,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,98487747642948753771111,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,107737408050935502691400,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,75435769580676692874842,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,84685429988663441795131,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,93935090396650190715420,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,103184750804636939635709,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,112434411212623688555998,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,69947607677758631759104,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,60697947269771882838815,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,51448286861785133918526,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,42198626453798384998237,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,32948966045811636077948,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,65250604516070445894506,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,56000944108083696974217,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,46751283700096948053928,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,37501623292110199133639,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,28251962884123450213350,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,60553601354382260029908,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,51303940946395511109619,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,42054280538408762189330,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,32804620130422013269041,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,23554959722435264348752,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,55856598192694074165310,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,46606937784707325245021,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,37357277376720576324732,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,28107616968733827404443,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,18857956560747078484154,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,51159595031005888300712,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,41909934623019139380423,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,32660274215032390460134,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,23410613807045641539845,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,14160953399058892619556,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,41839333486076741198290,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,32589673078089992278001,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,23340012670103243357712,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,14090352262116494437423,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,4840691854129745517134,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,37142330324388555333692,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,27892669916401806413403,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,18643009508415057493114,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,9393349100428308572825,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,143688692441559652536,67,147573952589676412928,3885260148116760392,0.026327546832872152223706946339021328640228603035212,0.97367245316712784777629305366097867135977139696479,1.0270394286571781144014065542656012504366598535121,2.9516983479474617828211329337028542947757672268906e-21,1.0000000000000000000002194889623568594443539203622,-71.948269696068429278279325964654417077685900410792,false,true,false,true,false,renyi_requirement_failed
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,32445327162700369469094,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,23195666754713620548805,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.0625000000000000000000000000000,falcon-epsilon-bkz,128,20,13946006346726871628516,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
